ID,podName,political_leaning,speaker_id,thesis_categories,sentence,center_sentence,topic,probability,Top_Emotion,Fear_Score,Anger_Score,Joy_Score,Sadness_Score,Disgust_Score,Surprise_Score,Neutral_Score
Advisory-Opinions_290,Advisory-Opinions,Moderate,SPEAKER_02,Unmapped,"I mean, some impact, obviously, if you're not detaining. If you're not detaining illegal immigrants, there's they're going to be radiating impacts from that. And all of that struck me.","If you're not detaining illegal immigrants, there's they're going to be radiating impacts from that.",-1,0.0039652943053517,neutral,0.02769429422914982,0.09241795539855957,0.004584944806993008,0.016438568010926247,0.20407304167747498,0.12412239611148834,0.5306687355041504
Advisory-Opinions_290,Advisory-Opinions,Moderate,SPEAKER_02,Unmapped,"We're kind of all in a mess. And this is exactly that, because what happened here is there was a memorandum that allocated priorities for immigration enforcement.","And this is exactly that, because what happened here is there was a memorandum that allocated priorities for immigration enforcement.",-1,0.0280397847072884,neutral,0.015317973680794239,0.05394287407398224,0.0021748810540884733,0.05068043991923332,0.35693085193634033,0.023508340120315552,0.49744468927383423
Advisory-Opinions_290,Advisory-Opinions,Moderate,SPEAKER_02,Unmapped,"why would you need to have priorities for immigration enforcement, especially when Congress says that illegal immigrants shall be detained? Well, there's a little problem here, Sarah.","why would you need to have priorities for immigration enforcement, especially when Congress says that illegal immigrants shall be detained?",519,0.002732245033932,neutral,0.023579252883791924,0.07967615127563477,0.0021629463881254196,0.021411584690213203,0.06673762202262878,0.01728224940598011,0.7891501188278198
Advisory-Opinions_290,Advisory-Opinions,Moderate,SPEAKER_02,Unmapped,"Well, there's a little problem here, Sarah. Congress passes a law that says immigration shall immigrants shall be detained and then does not appropriate the resources for detaining said immigrants. So it is literally impossible",Congress passes a law that says immigration shall immigrants shall be detained and then does not appropriate the resources for detaining said immigrants.,-1,0.0246982747355767,neutral,0.061955634504556656,0.0680161789059639,0.0038787429220974445,0.026493581011891365,0.10132008790969849,0.05754908546805382,0.6807867288589478
Advisory-Opinions_290,Advisory-Opinions,Moderate,SPEAKER_01,Humanitarian & Asylum System,"This has turned into such an overall immigration enforcement problem. And I think that's a very good argument, David, frankly, on both sides, because states also are refusing to",This has turned into such an overall immigration enforcement problem.,503,0.0121225962068255,neutral,0.004476563539355993,0.052931852638721466,0.006024247966706753,0.012000957503914833,0.10353080928325653,0.00556723540648818,0.8154683709144592
Advisory-Opinions_290,Advisory-Opinions,Moderate,SPEAKER_01,Unmapped,illegal aliens who are being held in state facilities after state prosecution and conviction. When the feds want to come pick them up in order to remove them.,illegal aliens who are being held in state facilities after state prosecution and conviction.,-1,0.0525120210978707,anger,0.04115111380815506,0.5066542029380798,0.00324002536945045,0.030095132067799568,0.22589430212974548,0.0024157960433512926,0.19054941833019257
Advisory-Opinions_290,Advisory-Opinions,Moderate,SPEAKER_01,Border Enforcement & Policy,"this goes to the standing question, interestingly, because Texas's argument, of course, is that they're having to pay money here in various ways. One of which is there are therefore more illegal aliens in the state of Texas because of the Biden administration's enforcement decisions. And the Solicitor General's argument is that's impossible for you to prove because if we've only got, you know, bucket of money this and we're saying we want to prioritize the people out of that list, the moral turpitude, drug offenses, aggregated felonies, sex trafficking, we just are going to use our discretion to determine who are the most dangerous.",One of which is there are therefore more illegal aliens in the state of Texas because of the Biden administration's enforcement decisions.,11,0.1360562121614529,neutral,0.03204603120684624,0.08401571214199066,0.002562519395723939,0.008181311190128326,0.08606450259685516,0.019928621128201485,0.7672013640403748
Advisory-Opinions_290,Advisory-Opinions,Moderate,SPEAKER_01,Border Enforcement & Policy,"Think about whether this person actually poses a real threat. And you combine that with the overall sense of immigration enforcement in different administrations. And you can see where Texas is like, you've got to be kidding me.",And you combine that with the overall sense of immigration enforcement in different administrations.,11,0.0431109615226022,neutral,0.012603755109012127,0.06821940094232559,0.00643965182825923,0.005864519160240889,0.05318836495280266,0.10036127269268036,0.7533230781555176
Advisory-Opinions_290,Advisory-Opinions,Moderate,SPEAKER_01,Border Enforcement & Policy,"You can find this, of course, David, with the other immigration cases that the Supreme Court has had, including don't forget, Biden versus Texas on the migrant protection protocols.","You can find this, of course, David, with the other immigration cases that the Supreme Court has had, including don't forget, Biden versus Texas on the migrant protection protocols.",253,0.0134812425638382,neutral,0.0022593429312109947,0.007022057194262743,0.0030692198779433966,0.004039269406348467,0.006218119524419308,0.010036053135991096,0.9673560857772827
Advisory-Opinions_290,Advisory-Opinions,Moderate,SPEAKER_02,Unmapped,"says immigration again, going on. This is still Justice Kagan.","says immigration again, going on.",-1,0.0032904049552991,neutral,0.002645255997776985,0.005635806825011969,0.01028469204902649,0.052256952971220016,0.010889586061239243,0.09153509140014648,0.8267526030540466
Advisory-Opinions_290,Advisory-Opinions,Moderate,SPEAKER_02,Unmapped,"This is still Justice Kagan. Immigration policy is supposed to be the zenith of federal power, and it's supposed to be the zenith of executive power.","Immigration policy is supposed to be the zenith of federal power, and it's supposed to be the zenith of executive power.",408,0.0032757230551848,neutral,0.004516504239290953,0.024467483162879944,0.0015307394787669182,0.004130092915147543,0.05415419116616249,0.030193546786904335,0.8810074925422668
Advisory-Opinions_290,Advisory-Opinions,Moderate,SPEAKER_02,Partisan Politics & Elections,"And she says, and instead, we're creating a system where a combination of states and courts can bring immigration policy to a halt. No, it's not the we as in the we the judiciary.","And she says, and instead, we're creating a system where a combination of states and courts can bring immigration policy to a halt.",2,0.0908128410716136,neutral,0.009012844413518906,0.04337413236498833,0.0023975747171789408,0.015843752771615982,0.04958334565162659,0.028140811249613762,0.8516474962234497
Advisory-Opinions_290,Advisory-Opinions,Moderate,SPEAKER_02,Unmapped,"which is broad outlines the kind of immigration compromise people have been reaching for forever, which is relief for, say, two million or so dreamers and in exchange for increased border security.","which is broad outlines the kind of immigration compromise people have been reaching for forever, which is relief for, say, two million or so dreamers and in exchange for increased border security.",73,0.1042044766439424,neutral,0.007332981564104557,0.04481182247400284,0.05429932102560997,0.00771453557536006,0.013976361602544785,0.0208237636834383,0.8510412573814392
Advisory-Opinions_290,Advisory-Opinions,Moderate,SPEAKER_01,Unmapped,Congress in 1996 thought the immigration problem in the United States was extraordinary and the lack of enforcement to the degree that Congress as of 1996 wanted. And that's why they toughened the laws and constrained the executive's discretion.,Congress in 1996 thought the immigration problem in the United States was extraordinary and the lack of enforcement to the degree that Congress as of 1996 wanted.,-1,0.001996892383034,neutral,0.0968741923570633,0.05655241757631302,0.005809227004647255,0.009328539483249187,0.03385959565639496,0.0885036513209343,0.7090724110603333
Advisory-Opinions_290,Advisory-Opinions,Moderate,SPEAKER_02,Crime & Security Narrative,basically agreed that there is a broad national government consider that the federal law gives national government considerable authority over immigration policy.,basically agreed that there is a broad national government consider that the federal law gives national government considerable authority over immigration policy.,22,0.0788903502332688,neutral,0.017236772924661636,0.04538790136575699,0.02130524069070816,0.01609431393444538,0.010710007511079311,0.017401110380887985,0.8718646168708801
Advisory-Opinions_290,Advisory-Opinions,Moderate,SPEAKER_00,Border Enforcement & Policy,"at that migrant protection protocol case, David, that we said was just argued","at that migrant protection protocol case, David, that we said was just argued",253,0.0123033833047568,neutral,0.0030860104598104954,0.02997412346303463,0.0027436341624706984,0.00870976597070694,0.013006938621401787,0.01712426356971264,0.9253552556037903
Advisory-Opinions_290,Advisory-Opinions,Moderate,SPEAKER_01,Unmapped,"And in that case, you really do have the administration in sort of its zenith of power. On foreign policy, on immigration enforcement. And we had a lot of discussion in that argument, if you remember, of sort of the absurdity, if you allowed states to dictate that sort of discretionary level of immigration enforcement.","On foreign policy, on immigration enforcement.",-1,0.0047717392085359,disgust,0.005956570617854595,0.1856340765953064,0.006561242043972015,0.007061543874442577,0.5774746537208557,0.06348481774330139,0.15382711589336395
Advisory-Opinions_290,Advisory-Opinions,Moderate,SPEAKER_01,Unmapped,"On foreign policy, on immigration enforcement. And we had a lot of discussion in that argument, if you remember, of sort of the absurdity, if you allowed states to dictate that sort of discretionary level of immigration enforcement. Remember, there were the three different categories and they were like, we're choosing these two.","And we had a lot of discussion in that argument, if you remember, of sort of the absurdity, if you allowed states to dictate that sort of discretionary level of immigration enforcement.",-1,0.0058966308906309,disgust,0.006186287850141525,0.20585405826568604,0.006751477252691984,0.007733991835266352,0.5094674229621887,0.027307597920298576,0.23669908940792084
Advisory-Opinions_290,Advisory-Opinions,Moderate,SPEAKER_01,Crime & Security Narrative,So I don't care what force multipliers they haven't stopped fentanyl. They haven't stopped illegals. Your honor.,They haven't stopped illegals.,43,0.6440786519740059,neutral,0.0031468686647713184,0.16348519921302795,0.005180801264941692,0.008333840407431126,0.20320869982242584,0.004940540995448828,0.6117040514945984
Advisory-Opinions_290,Advisory-Opinions,Moderate,SPEAKER_01,Border Enforcement & Policy,"It turns on whether borders are enforced or not. It turns on whether the immigration policy has any teeth. And obviously, the implication throughout the world is that the United States no longer has borders.",It turns on whether the immigration policy has any teeth.,64,0.0068832020828767,neutral,0.005133477970957756,0.017428148537874222,0.002942128339782357,0.01105097308754921,0.044766802340745926,0.017712948843836784,0.9009655117988586
Advisory-Opinions_290,Advisory-Opinions,Moderate,SPEAKER_01,Partisan Politics & Elections,"Well, let's leave immigration for a bit. There's going to be plenty more, I think, during the Biden administration, but even just this term as well that the circuit case will move its way up.","Well, let's leave immigration for a bit.",0,0.046197761560881,neutral,0.0030881017446517944,0.006407714914530516,0.0032950008753687143,0.005411823745816946,0.007907407358288765,0.010435462929308414,0.9634544253349304
Advisory-Opinions_289,Advisory-Opinions,Moderate,SPEAKER_01,Unmapped,"Well, thank you all for listening. We're going to be back next week and we're going to have an immigration day because there's some consequential stuff going on in immigration. Judicially, might even spare a minute to talk about this immigration compromise that was reached",We're going to be back next week and we're going to have an immigration day because there's some consequential stuff going on in immigration.,-1,0.0040523248597236,neutral,0.00259739370085299,0.013342310674488544,0.1021442860364914,0.00889855157583952,0.014672119170427322,0.007821627892553806,0.8505237102508545
Advisory-Opinions_289,Advisory-Opinions,Moderate,SPEAKER_01,Unmapped,"We're going to be back next week and we're going to have an immigration day because there's some consequential stuff going on in immigration. Judicially, might even spare a minute to talk about this immigration compromise that was reached","Judicially, might even spare a minute to talk about this immigration compromise that was reached",-1,0.0205710607715749,neutral,0.003943448420614004,0.010362867265939713,0.008197897113859653,0.00724639231339097,0.019199935719370842,0.004237511660903692,0.9468119144439697
Advisory-Opinions_289,Advisory-Opinions,Moderate,SPEAKER_01,Unmapped,the Tillis cinema immigration compromise.,the Tillis cinema immigration compromise.,514,1.0,neutral,0.08570694923400879,0.22080932557582855,0.19917941093444824,0.09745302051305771,0.0741407722234726,0.05527099221944809,0.2674395740032196
Advisory-Opinions_289,Advisory-Opinions,Moderate,SPEAKER_01,Unmapped,So we'll we'll check in on that as well. So we're going to have an immigration day on Monday. So you're not going to want to miss that.,So we're going to have an immigration day on Monday.,13,0.0463264946660457,neutral,0.005813938565552235,0.004621304105967283,0.009770605713129044,0.02642584778368473,0.0054422360844910145,0.008601983077824116,0.9393240213394165
Advisory-Opinions_289,Advisory-Opinions,Moderate,SPEAKER_01,Unmapped,So you're not going to want to miss that. Nobody wants to miss immigration day.,Nobody wants to miss immigration day.,13,0.0261979431228626,neutral,0.0034376338589936495,0.014560157433152199,0.011273927986621857,0.023550594225525856,0.0323159396648407,0.006502415053546429,0.9083593487739563
Advisory-Opinions_289,Advisory-Opinions,Moderate,SPEAKER_01,Unmapped,Sorry. Immigration day Tuesday. Don't don't miss it.,Immigration day Tuesday.,13,0.0280356822129039,sadness,0.0033934377133846283,0.001975465100258589,0.0028550492133945227,0.9209991693496704,0.0048430366441607475,0.019485758617520332,0.04644813761115074
Advisory-Opinions_287,Advisory-Opinions,Moderate,SPEAKER_03,Unmapped,Harper to talk about some bribery cases. And that doesn't even get us to a giant immigration case. It was argued yesterday that we'll be talking about soon.,And that doesn't even get us to a giant immigration case.,382,0.0070600031048483,neutral,0.002195182489231229,0.023767976090312004,0.003106136806309223,0.0055796136148273945,0.025761563330888748,0.012418471276760101,0.9271709322929382
Advisory-Opinions_287,Advisory-Opinions,Moderate,SPEAKER_04,Border Enforcement & Policy,"And by little, I mean the rest of this episode. Now, if you're noticing that Biden versus Texas isn't on that list, that immigration case that was argued this week, I know it's because we can't do it all. So we're going to delay that one.","Now, if you're noticing that Biden versus Texas isn't on that list, that immigration case that was argued this week, I know it's because we can't do it all.",11,0.0220196031122915,neutral,0.003621678566560149,0.014245839789509773,0.0019480532500892878,0.011827184818685055,0.026097100228071213,0.017404235899448395,0.9248558282852173
Advisory-Opinions_287,Advisory-Opinions,Moderate,SPEAKER_04,Unmapped,And that's actually going to be discussed after we do 303 Creative and more the following episode. We will do that immigration case.,We will do that immigration case.,79,0.0345229960480589,neutral,0.0023450064472854137,0.0054961456917226315,0.006017806474119425,0.002504132455214858,0.0036038400139659643,0.01327579002827406,0.9667572975158691
Advisory-Opinions_286,Advisory-Opinions,Moderate,SPEAKER_02,Border Enforcement & Policy,"And I think those are worth a discussion. They are also hearing the Texas challenge about Biden's immigration priorities, about deportation priorities. That is interesting on substance.","They are also hearing the Texas challenge about Biden's immigration priorities, about deportation priorities.",11,0.025963204121424,neutral,0.0014510579640045762,0.004807159770280123,0.025357184931635857,0.004034800920635462,0.01052043866366148,0.049107931554317474,0.9047214388847351
Advisory-Opinions_286,Advisory-Opinions,Moderate,SPEAKER_02,Unmapped,"And my uncle said, I'm a great chicken sexer. And so on his immigration papers, that is, in fact, what it says.","And so on his immigration papers, that is, in fact, what it says.",-1,0.0080354106931665,neutral,0.002180996583774686,0.015438403002917767,0.01476702094078064,0.0023773096036165953,0.013972191140055656,0.027799727395176888,0.9234644770622253
Advisory-Opinions_282,Advisory-Opinions,Moderate,SPEAKER_02,Unmapped,And it's just a little interesting on on how some of those work. So like an illegal immigrant would have to the government would need to prove that they knew they were in the country illegally. But you wouldn't need to prove the person knew being in the country illegally meant they were prohibited from possessing a firearm.,So like an illegal immigrant would have to the government would need to prove that they knew they were in the country illegally.,78,0.1377123830857033,neutral,0.004093694966286421,0.009982237592339516,0.0030522190500050783,0.004346733912825584,0.018461521714925766,0.043009113520383835,0.9170544743537903
Advisory-Opinions_281,Advisory-Opinions,Moderate,SPEAKER_02,Partisan Politics & Elections,Democrats are underwater on issues voters name is their highest priorities including the economy immigration and crime While democrats maintain a lead on handling certain issues like abortion and climate change voters also rank these issues as lower priorities,Democrats are underwater on issues voters name is their highest priorities including the economy immigration and crime While democrats maintain a lead on handling certain issues like abortion and climate change voters also rank these issues as lower priorities,51,0.0046599665722451,neutral,0.097579225897789,0.020447077229619026,0.0032360090408474207,0.26885658502578735,0.05328431352972984,0.017702821642160416,0.53889399766922
Advisory-Opinions_280,Advisory-Opinions,Moderate,SPEAKER_00,Identity & Assimilation,"The Freedmen's Bureau, for the most part, did not draw any racial classifications. It was a classification on the basis of being a former slave or a refugee.",It was a classification on the basis of being a former slave or a refugee.,65,0.1731031835941615,neutral,0.0033595284912735224,0.01290383841842413,0.0037805961910635233,0.009920231066644192,0.034888558089733124,0.007704733405262232,0.9274426102638245
Advisory-Opinions_280,Advisory-Opinions,Moderate,SPEAKER_00,Viral Incidents & Culture War,And the refugees at the time from the Civil War were mostly white.,And the refugees at the time from the Civil War were mostly white.,352,0.0011080068981638,neutral,0.0030176208820194006,0.004754914436489344,0.01209266297519207,0.007393651641905308,0.015905924141407013,0.016120444983243942,0.9407148361206055
Advisory-Opinions_280,Advisory-Opinions,Moderate,SPEAKER_00,Viral Incidents & Culture War,"Yeah. Like if you came to this country as a black immigrant in the 1930s and what to send it from slaves, but we're still very much. Subject to Jim Crow.","Like if you came to this country as a black immigrant in the 1930s and what to send it from slaves, but we're still very much.",352,0.0276842581257345,neutral,0.03523760288953781,0.0353960245847702,0.003241439815610647,0.02737467736005783,0.21740981936454773,0.009778834879398346,0.6715616583824158
Advisory-Opinions_279,Advisory-Opinions,Moderate,SPEAKER_00,Unmapped,"And Patrick Strawbridge basically says, I think that would probably be a race proxy, depending on how the program was created versus, for instance, the children of immigrants, regardless of what country they were from. That is not a race proxy.","And Patrick Strawbridge basically says, I think that would probably be a race proxy, depending on how the program was created versus, for instance, the children of immigrants, regardless of what country they were from.",-1,0.0012170235779583,neutral,0.0024648772086948156,0.010813036002218723,0.0018589304527267814,0.0035329966340214014,0.01618119888007641,0.010760295204818249,0.9543886780738831
Advisory-Opinions_274,Advisory-Opinions,Moderate,SPEAKER_01,Unmapped,"But like, why can't California pass a law tomorrow that says no products can be sold in the state, which are produced by a company that doesn't offer full health care coverage for someone who wants to transition to a different gender, for instance? Why can't Texas, in its legislative session that's starting in January, pass a law that says no products can be sold in the state that are produced by illegal aliens? And on and on it goes.","Why can't Texas, in its legislative session that's starting in January, pass a law that says no products can be sold in the state that are produced by illegal aliens?",62,0.1277668179390694,anger,0.006773572415113449,0.347724586725235,0.0014453936601057649,0.011272604577243328,0.16646966338157654,0.20122596621513367,0.2650882303714752
Advisory-Opinions_274,Advisory-Opinions,Moderate,SPEAKER_01,Unmapped,"yeah, you definitely should be able to ban slave products. But the logical extension of that is then you definitely have to be able to ban illegal alien products or other products where it's",But the logical extension of that is then you definitely have to be able to ban illegal alien products or other products where it's,142,0.0129408792245798,neutral,0.012517395429313183,0.04728399217128754,0.003700937842950225,0.009517043828964233,0.0827164351940155,0.007839369587600231,0.8364247679710388
Advisory-Opinions_271,Advisory-Opinions,Moderate,SPEAKER_06,Unmapped,"less racist attitudes than some of the other states, which is very funny to me about some of these immigration arguments, by the way, where the blue states are calling the red states racist and the red states are the ones along the border who actually have the most tolerant racial beliefs, but whatever.","less racist attitudes than some of the other states, which is very funny to me about some of these immigration arguments, by the way, where the blue states are calling the red states racist and the red states are the ones along the border who actually have the most tolerant racial beliefs, but whatever.",182,0.0630962849454561,surprise,0.010861839167773724,0.04775168374180794,0.0841171145439148,0.011555985547602177,0.13214890658855438,0.5642186999320984,0.14934581518173218
Advisory-Opinions_268,Advisory-Opinions,Moderate,SPEAKER_07,Viral Incidents & Culture War,"Legally why is different from politically why. And then we're going to talk a bit about old Martha's Vineyard from a legal standpoint, including a class action lawsuit filed against Governor DeSantis by a couple or no, three of the migrants from Venezuela and as class representatives. So we're going to we're going to break that down just a bit.","And then we're going to talk a bit about old Martha's Vineyard from a legal standpoint, including a class action lawsuit filed against Governor DeSantis by a couple or no, three of the migrants from Venezuela and as class representatives.",9,0.0128438636957032,neutral,0.0030030664056539536,0.020499253645539284,0.0030566437635570765,0.005710172932595015,0.014790150336921215,0.010409803129732609,0.9425309300422668
Advisory-Opinions_268,Advisory-Opinions,Moderate,SPEAKER_04,Unmapped,"Number one, take the administration's resort to procedural gamesmanship to overcome adverse judicial decisions, and they go through the migrant protections protocol case. The Biden administration appealed that final judgment, but just two business days before oral argument in the Fifth Circuit, it issued two new memoranda purporting to supersede the already vacated ones.","Number one, take the administration's resort to procedural gamesmanship to overcome adverse judicial decisions, and they go through the migrant protections protocol case.",-1,0.0114533045907377,neutral,0.008758577518165112,0.17629024386405945,0.01186169683933258,0.023842735216021538,0.01000497117638588,0.009509109891951084,0.7597326636314392
Advisory-Opinions_268,Advisory-Opinions,Moderate,SPEAKER_07,Humanitarian & Asylum System,"This is interesting. I said this on Dispatch Live, but one of the funny things that I saw online was after this class action lawsuit was filed and really soon after the migrants landed, you had these press conferences being held by attorneys for the migrants that were incredibly like compelling, polished accounts from their perspective, from their perspective about what occurred. And someone said, well, this is what happens when you dump migrants on Lawyer Island.","I said this on Dispatch Live, but one of the funny things that I saw online was after this class action lawsuit was filed and really soon after the migrants landed, you had these press conferences being held by attorneys for the migrants that were incredibly like compelling, polished accounts from their perspective, from their perspective about what occurred.",188,0.0020799529372517,surprise,0.0036574259866029024,0.014246895909309387,0.08689889311790466,0.0036856106016784906,0.021242685616016388,0.7802672386169434,0.09000124782323837
Advisory-Opinions_268,Advisory-Opinions,Moderate,SPEAKER_07,Humanitarian & Asylum System,"I said this on Dispatch Live, but one of the funny things that I saw online was after this class action lawsuit was filed and really soon after the migrants landed, you had these press conferences being held by attorneys for the migrants that were incredibly like compelling, polished accounts from their perspective, from their perspective about what occurred. And someone said, well, this is what happens when you dump migrants on Lawyer Island.","And someone said, well, this is what happens when you dump migrants on Lawyer Island.",188,0.0063436430267869,surprise,0.00533395167440176,0.016573520377278328,0.15879234671592712,0.00453345850110054,0.019592924043536186,0.708018958568573,0.0871548056602478
Advisory-Opinions_268,Advisory-Opinions,Moderate,SPEAKER_07,International Refugee Context,"It tells a story of the facts that is, if you've been following this closely, none of it is really surprising. That essentially what occurred is that you had migrants coming from Venezuela to Texas, not to Florida. This is really important because sort of, you know, in talking to some of my friends who are not super,","That essentially what occurred is that you had migrants coming from Venezuela to Texas, not to Florida.",46,0.0212441782709164,surprise,0.0016965906834229827,0.0044038183987140656,0.0021451476495712996,0.0008996400865726173,0.0028618460055440664,0.974484384059906,0.013508629985153675
Advisory-Opinions_268,Advisory-Opinions,Moderate,SPEAKER_07,Viral Incidents & Culture War,"know, following all the twists and turns of everything have said, well, I see why DeSantis would want to get migrants out of Florida that aren't supposed to be here. No, these were in Texas,","know, following all the twists and turns of everything have said, well, I see why DeSantis would want to get migrants out of Florida that aren't supposed to be here.",9,0.1915163182764748,neutral,0.011963161639869213,0.03939216956496239,0.007832680828869343,0.00908290222287178,0.025013403967022896,0.06142841652035713,0.8452872633934021
Advisory-Opinions_268,Advisory-Opinions,Moderate,SPEAKER_07,Humanitarian & Asylum System,"And the allegations, they were promised, they were given certain inducements. There's a reference to a brochure talking about refugee resettlement programs, which is very important to understand. This was not, these migrants were not here under refugee resettlement.","There's a reference to a brochure talking about refugee resettlement programs, which is very important to understand.",539,0.0160766581374672,neutral,0.00667886808514595,0.013771316967904568,0.002209003083407879,0.008276733569800854,0.03573210537433624,0.0070679462514817715,0.9262641072273254
Advisory-Opinions_268,Advisory-Opinions,Moderate,SPEAKER_07,Humanitarian & Asylum System,"There's a reference to a brochure talking about refugee resettlement programs, which is very important to understand. This was not, these migrants were not here under refugee resettlement. There is","This was not, these migrants were not here under refugee resettlement.",539,0.0622351256483105,neutral,0.0025178759824484587,0.004412039183080196,0.0017593011725693941,0.0038739594165235758,0.009130798280239105,0.01741699129343033,0.9608889818191528
Advisory-Opinions_268,Advisory-Opinions,Moderate,SPEAKER_07,Unmapped,"there are different programs that in different categories of migrants,","there are different programs that in different categories of migrants,",372,0.0137900506979325,neutral,0.003016821574419737,0.007552762050181627,0.003052224637940526,0.0147098358720541,0.007895966991782188,0.032475583255290985,0.9312968850135803
Advisory-Opinions_268,Advisory-Opinions,Moderate,SPEAKER_07,Humanitarian & Asylum System,refugee resettlement is its own thing.,refugee resettlement is its own thing.,539,1.0,neutral,0.009585067629814148,0.02104383520781994,0.004505856428295374,0.011350950226187706,0.025605101138353348,0.00740394089370966,0.9205052852630615
Advisory-Opinions_268,Advisory-Opinions,Moderate,SPEAKER_07,Humanitarian & Asylum System,refugees under a refugee resettlement program. That's a really important thing,refugees under a refugee resettlement program.,539,1.0,joy,0.07817680388689041,0.013292426243424416,0.6976350545883179,0.01040666364133358,0.014890749007463455,0.0273570716381073,0.15824125707149506
Advisory-Opinions_268,Advisory-Opinions,Moderate,SPEAKER_07,Viral Incidents & Culture War,"They did not know they were going to Martha's Vineyard, didn't know where they were going. Being told that they were going to receive benefits that are part of refugee resettlement. They're not eligible for any of those benefits, brought on the plans on false pretenses, thrown to Martha's Vineyard.",Being told that they were going to receive benefits that are part of refugee resettlement.,9,0.0202420936862872,surprise,0.04428745061159134,0.06439368426799774,0.0036259207408875227,0.0999477282166481,0.023301441222429276,0.6081123948097229,0.1563313752412796
Advisory-Opinions_268,Advisory-Opinions,Moderate,SPEAKER_04,Viral Incidents & Culture War,"Biden administration was putting migrants on planes and flying them late at night to destinations, which is all true.","Biden administration was putting migrants on planes and flying them late at night to destinations, which is all true.",59,0.0145647871294184,neutral,0.04779397323727608,0.16709201037883759,0.0021182794589549303,0.015851495787501335,0.25615233182907104,0.023054981604218483,0.48793694376945496
Advisory-Opinions_268,Advisory-Opinions,Moderate,SPEAKER_07,Partisan Politics & Elections,"and Biden. You know, the transportation of migrants from one state to another.","You know, the transportation of migrants from one state to another.",0,0.0351745901616691,neutral,0.03339078277349472,0.042617280036211014,0.0034514099825173616,0.03290431201457977,0.22273364663124084,0.05090261623263359,0.6139999628067017
Advisory-Opinions_268,Advisory-Opinions,Moderate,SPEAKER_07,Humanitarian & Asylum System,"To sort of say, no, wait, migrants shouldn't be clustered in these distressed communities on the border. A rational national policy of absorbing migrants says we're going to take them from place from hyper concentration, places of hyper concentration to other communities that can absorb them.","To sort of say, no, wait, migrants shouldn't be clustered in these distressed communities on the border.",211,0.0142841841030415,neutral,0.2913335859775543,0.015230431221425533,0.005961455404758453,0.0307850930839777,0.013505587354302406,0.006104681640863419,0.6370792388916016
Advisory-Opinions_268,Advisory-Opinions,Moderate,SPEAKER_07,Humanitarian & Asylum System,"To sort of say, no, wait, migrants shouldn't be clustered in these distressed communities on the border. A rational national policy of absorbing migrants says we're going to take them from place from hyper concentration, places of hyper concentration to other communities that can absorb them.","A rational national policy of absorbing migrants says we're going to take them from place from hyper concentration, places of hyper concentration to other communities that can absorb them.",211,0.0138701627806715,neutral,0.2913335859775543,0.015230431221425533,0.005961455404758453,0.0307850930839777,0.013505587354302406,0.006104681640863419,0.6370792388916016
Advisory-Opinions_268,Advisory-Opinions,Moderate,SPEAKER_07,Unmapped,"And if migrants are told this is what's happening, it's pursuant","And if migrants are told this is what's happening, it's pursuant",17,0.0101109024640052,neutral,0.0026502918917685747,0.014665224589407444,0.002373163588345051,0.003948180004954338,0.009531857445836067,0.022358940914273262,0.9444723725318909
Advisory-Opinions_268,Advisory-Opinions,Moderate,SPEAKER_07,Viral Incidents & Culture War,"I mean, you're talking about chartering planes. You're talking about taking migrants who are not from not in Florida.",You're talking about taking migrants who are not from not in Florida.,9,0.0145435538861454,disgust,0.007343157194554806,0.14881432056427002,0.0012701476225629449,0.005132963880896568,0.6561168432235718,0.03692726790904999,0.14439533650875092
Advisory-Opinions_268,Advisory-Opinions,Moderate,SPEAKER_07,Viral Incidents & Culture War,"That's the whole reason. I mean, at least with Abbott, you can say we have too many migrants in Texas, and he's got a point. He has a tremendous point.","I mean, at least with Abbott, you can say we have too many migrants in Texas, and he's got a point.",27,0.0978106658495158,neutral,0.0012132824631407857,0.019126981496810913,0.00960840005427599,0.0027363074477761984,0.03780437633395195,0.011175687424838543,0.9183349609375
Advisory-Opinions_268,Advisory-Opinions,Moderate,SPEAKER_07,Viral Incidents & Culture War,Ron DeSantis has no point in taking 50 migrants from Texas and putting them in Martha's Vineyard. This is all about the Tucker hit.,Ron DeSantis has no point in taking 50 migrants from Texas and putting them in Martha's Vineyard.,9,0.0733850596629331,neutral,0.0022456576116383076,0.04161223769187927,0.0023911900352686644,0.0050985380075871944,0.043040744960308075,0.014726363122463226,0.8908852934837341
Advisory-Opinions_268,Advisory-Opinions,Moderate,SPEAKER_04,Identity & Assimilation,So I've seen that talked about a lot online. The other thing I saw floating around in the first few hours was basically the illegal transportation of illegal aliens in the country.,The other thing I saw floating around in the first few hours was basically the illegal transportation of illegal aliens in the country.,106,0.0290867094845768,neutral,0.03469683974981308,0.03355586528778076,0.002822155598551035,0.005223867483437061,0.37605705857276917,0.03671649843454361,0.5109277367591858
Advisory-Opinions_268,Advisory-Opinions,Moderate,SPEAKER_04,Identity & Assimilation,"They're like, if you take illegal aliens across state lines furthering their status, you know, blah, blah, blah. And like basically human smuggling.","They're like, if you take illegal aliens across state lines furthering their status, you know, blah, blah, blah.",198,0.0022328204837261,disgust,0.01188326720148325,0.15205544233322144,0.002170802094042301,0.00820128433406353,0.5987367033958435,0.0026616633404046297,0.2242908924818039
